date,timestamp,circuit_no1,voltage_no1,circuit_no2,voltage_no2,circuit_no3,voltage_no3,circuit_no4,voltage_no4,circuit_no5,voltage_no5,circuit_no6,voltage_no6,circuit_no7,voltage_no7,circuit_no8,voltage_no8,circuit_no9,voltage_no9,circuit_no10,voltage_no10,circuit_no11,voltage_no11,circuit_no12,voltage_no12
2025-10-07,15:55:58,407,1.9892473,496,2.4242425,524,2.5562072,776,3.7927663,443,2.1652005,482,2.3558161,491,2.3998046,407,1.9892473,328,1.6031281,450,2.1994135,78,0.3812317,115,0.5620723
2025-10-07,15:55:58,487,2.3802543,589,2.878788,524,2.5562072,801,3.9149561,480,2.346041,483,2.3607037,491,2.3998046,407,1.9892473,317,1.5542521,466,2.2825024,105,0.5131965,117,0.5718475
2025-10-07,15:55:58,584,2.8543499,589,2.878788,548,2.6783969,759,3.7096775,413,2.0185728,483,2.3607037,452,2.2091887,444,2.1700881,343,1.6764418,497,2.4291301,95,0.4643206,117,0.5718475
2025-10-07,15:55:58,584,2.8543499,570,2.7859237,482,2.3558161,699,3.4213099,413,2.0185728,483,2.3607037,431,2.1065493,429,2.0967741,343,1.6764418,526,2.5708699,95,0.4643206,140,0.684262
2025-10-07,15:55:58,648,3.1671555,553,2.7028348,416,2.0332355,699,3.4213099,386,1.8914956,483,2.3607037,490,2.394917,429,2.0967741,337,1.6471163,526,2.5708699,74,0.3616813,249,1.2170088
2025-10-07,15:55:58,637,3.1133919,520,2.546432,416,2.0332355,674,3.2942326,417,2.0381231,483,2.3607037,490,2.394917,347,1.6959922,336,1.6422287,528,2.5806451,71,0.342131,249,1.2170088
2025-10-07,15:55:58,615,3.0058651,520,2.546432,402,1.9648094,567,2.771261,417,2.0381231,483,2.3607037,488,2.3851418,243,1.1876833,336,1.6422287,510,2.4926686,71,0.342131,332,1.6226784
2025-10-07,15:55:58,615,3.0058651,496,2.4242425,407,1.9892473,567,2.771261,413,2.0185728,484,2.3655913,487,2.3802543,243,1.1876833,346,1.6911047,510,2.4926686,63,0.3079179,385,1.8817204
2025-10-07,15:55:58,583,2.8494623,547,2.6735094,407,1.9892473,470,2.2971652,466,2.2776148,484,2.3655913,487,2.3802543,350,1.710655,376,1.8377322,498,2.4340177,73,0.3616813,385,1.8817204
2025-10-07,15:55:58,596,2.9130011,547,2.6735094,461,2.2531769,468,2.2922776,466,2.2776148,484,2.3655913,449,2.194526,379,1.8523949,373,1.8230695,473,2.3118279,73,0.3616813,504,2.4633431
2025-10-07,15:55:59,596,2.9130011,533,2.605083,444,2.1700881,468,2.2922776,458,2.2385142,484,2.3655913,414,2.0234604,379,1.8523949,373,1.8230695,473,2.3118279,67,0.3274682,569,2.7810361
2025-10-07,15:55:59,615,3.0058651,482,2.3509285,444,2.1700881,483,2.3607037,427,2.0869989,483,2.3655913,414,2.0234604,413,2.0234604,378,1.8475074,444,2.1700881,61,0.2981427,620,3.030303
2025-10-07,15:55:59,589,2.8836756,482,2.3509285,438,2.1407626,523,2.5562072,436,2.1309874,483,2.3655913,442,2.1603129,487,2.3802543,391,1.9110459,430,2.1016617,61,0.2981427,620,3.030303
